"","x1","x2","x3","x4","x5","x6","x7","x8","y"
"3557",2,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
"3558",2,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8
"3559",2,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10
"3560",3,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10
"3561",1,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
"3562",2,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9
"3563",3,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
"3564",2,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8
"3565",2,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9
"3566",3,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9
"3567",1,0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9
"3568",2,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10
"3569",2,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,10
"3570",2,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11
"3571",1,0.58,0.47,0.165,1.041,0.54,0.166,0.279,9
"3572",3,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9
"3573",3,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
"3574",3,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10
"3575",3,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9
"3576",1,0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8
"3577",3,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11
"3578",1,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11
"3579",3,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10
"3580",3,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9
"3581",3,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10
"3582",1,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9
"3583",3,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10
"3584",3,0.625,0.5,0.175,1.273,0.564,0.302,0.374,9
"3585",1,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11
"3586",1,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9
"3587",2,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11
"3588",1,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10
"3589",1,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,12
"3590",1,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11
"3591",3,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
"3592",3,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9
"3593",1,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11
"3594",3,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8
"3595",3,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12
"3596",1,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11
"3597",1,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10
"3598",1,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11
"3599",1,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12
"3600",1,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12
"3601",2,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4
"3602",2,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8
"3603",2,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
"3604",2,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
"3605",2,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8
"3606",2,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8
"3607",3,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7
"3608",1,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8
"3609",1,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7
"3610",3,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
"3611",1,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9
"3612",3,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10
"3613",1,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10
"3614",3,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11
"3615",1,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11
"3616",1,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9
"3617",1,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14
"3618",1,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9
"3619",1,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11
"3620",3,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12
"3621",3,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9
"3622",3,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8
"3623",1,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10
"3624",1,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10
"3625",3,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9
"3626",3,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10
"3627",1,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10
"3628",1,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10
"3629",3,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13
"3630",2,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6
"3631",2,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7
"3632",2,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
"3633",2,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
"3634",2,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5
"3635",2,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6
"3636",2,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6
"3637",2,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
"3638",2,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
"3639",2,0.44,0.34,0.105,0.344,0.123,0.081,0.125,8
"3640",2,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8
"3641",2,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7
"3642",2,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9
"3643",2,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
"3644",2,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8
"3645",2,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7
"3646",2,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9
"3647",2,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,9
"3648",2,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8
"3649",2,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9
"3650",2,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9
"3651",2,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8
"3652",2,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10
"3653",3,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10
"3654",2,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9
"3655",2,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9
"3656",1,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9
"3657",2,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11
"3658",1,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7
"3659",2,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10
"3660",1,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9
"3661",3,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10
"3662",2,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10
"3663",2,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8
"3664",2,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9
"3665",2,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9
"3666",2,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
"3667",2,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8
"3668",3,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11
"3669",3,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10
"3670",2,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9
"3671",1,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8
"3672",2,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10
"3673",3,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10
"3674",3,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10
"3675",3,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12
"3676",1,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10
"3677",3,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10
"3678",1,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
"3679",3,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10
"3680",1,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10
"3681",3,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9
"3682",1,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
"3683",1,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11
"3684",1,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10
"3685",2,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11
"3686",1,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
"3687",3,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14
"3688",2,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11
"3689",2,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11
"3690",3,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9
"3691",1,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13
"3692",1,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12
"3693",1,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11
"3694",1,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11
"3695",1,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
"3696",3,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
"3697",1,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13
"3698",1,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12
"3699",3,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10
"3700",1,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11
"3701",3,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10
"3702",1,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10
"3703",3,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11
"3704",3,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11
"3705",1,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11
"3706",3,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9
"3707",3,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11
"3708",1,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11
"3709",3,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9
"3710",1,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
"3711",1,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11
"3712",1,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11
"3713",3,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10
"3714",1,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11
"3715",3,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11
"3716",1,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11
"3717",2,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5
"3718",2,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7
"3719",2,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7
"3720",2,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7
"3721",3,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7
"3722",1,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9
"3723",2,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9
"3724",2,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9
"3725",3,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7
"3726",1,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9
"3727",2,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8
"3728",1,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7
"3729",2,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10
"3730",1,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9
"3731",1,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9
"3732",3,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9
"3733",3,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
"3734",1,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10
"3735",1,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10
"3736",1,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9
"3737",1,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10
"3738",1,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9
"3739",3,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9
"3740",3,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9
"3741",3,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11
"3742",3,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12
"3743",3,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13
"3744",3,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
"3745",2,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5
"3746",2,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
"3747",2,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7
"3748",2,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6
"3749",2,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6
"3750",2,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7
"3751",2,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8
"3752",2,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
"3753",2,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8
"3754",2,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8
"3755",2,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8
"3756",2,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8
"3757",2,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9
"3758",2,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10
"3759",2,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9
"3760",1,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9
"3761",1,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
"3762",1,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
"3763",2,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8
"3764",2,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11
"3765",2,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
"3766",2,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9
"3767",3,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10
"3768",1,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10
"3769",1,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9
"3770",3,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9
"3771",2,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9
"3772",2,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10
"3773",1,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9
"3774",3,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
"3775",2,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9
"3776",1,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8
"3777",3,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
"3778",1,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9
"3779",2,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9
"3780",1,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10
"3781",1,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
"3782",1,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10
"3783",3,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11
"3784",2,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12
"3785",1,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11
"3786",1,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
"3787",1,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10
"3788",1,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12
"3789",3,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8
"3790",3,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
"3791",3,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
"3792",3,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11
"3793",3,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13
"3794",3,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14
"3795",1,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10
"3796",1,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12
"3797",3,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11
"3798",1,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13
"3799",3,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10
"3800",3,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11
"3801",1,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12
"3802",2,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,3
"3803",2,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
"3804",2,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
"3805",2,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7
"3806",1,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9
"3807",2,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
"3808",3,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8
"3809",1,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10
"3810",3,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
"3811",2,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8
"3812",1,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9
"3813",3,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12
"3814",2,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
"3815",2,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
"3816",2,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8
"3817",1,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8
"3818",1,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8
"3819",1,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9
"3820",1,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8
"3821",1,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10
"3822",1,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10
"3823",3,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
"3824",3,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9
"3825",1,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,7
"3826",1,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11
"3827",3,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
"3828",1,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11
"3829",1,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11
"3830",3,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12
"3831",1,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14
"3832",3,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10
"3833",3,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14
"3834",1,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11
"3835",1,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
"3836",3,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7
"3837",1,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9
"3838",2,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
"3839",2,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8
"3840",1,0.52,0.425,0.125,0.79,0.372,0.205,0.19,8
"3841",3,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9
"3842",1,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11
"3843",3,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9
"3844",1,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
"3845",1,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14
"3846",1,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11
"3847",2,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
"3848",1,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
"3849",3,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
"3850",1,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6
"3851",3,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7
"3852",1,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10
"3853",1,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12
"3854",3,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9
"3855",3,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11
"3856",1,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8
"3857",2,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9
"3858",1,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16
"3859",3,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12
"3860",3,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9
"3861",3,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14
"3862",3,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
"3863",1,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10
"3864",3,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
"3865",2,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5
"3866",1,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
"3867",3,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10
"3868",3,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15
"3869",3,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8
"3870",3,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9
"3871",1,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,15
"3872",3,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12
"3873",3,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9
"3874",2,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5
"3875",3,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12
"3876",1,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9
"3877",1,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16
"3878",3,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15
"3879",1,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10
"3880",3,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15
"3881",2,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7
"3882",3,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10
"3883",3,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15
"3884",1,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10
"3885",2,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9
"3886",2,0.41,0.33,0.105,0.335,0.1525,0.074,0.11,7
"3887",3,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7
"3888",3,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
"3889",3,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
"3890",1,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12
"3891",1,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16
"3892",3,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
"3893",3,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,13
"3894",2,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,9
"3895",1,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12
"3896",3,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13
"3897",1,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14
"3898",3,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17
"3899",3,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10
"3900",2,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
"3901",1,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
"3902",3,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
"3903",2,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,4
"3904",1,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16
"3905",1,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
"3906",1,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6
"3907",1,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
"3908",2,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
"3909",2,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9
"3910",3,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10
"3911",1,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13
"3912",2,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10
"3913",2,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15
"3914",2,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11
"3915",2,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19
"3916",2,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
"3917",3,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10
"3918",2,0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13
"3919",3,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
"3920",2,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11
"3921",1,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8
"3922",1,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10
"3923",2,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10
"3924",1,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12
"3925",3,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
"3926",3,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8
